garyshaw,"With Child (Kate Martinelli, #3)-Laurie R. King",0,4,2013-06-16,REVIEWED
cortezvickie,Losing Kate-Kylie Kaden,0,5,2014-10-11,REVIEWED
monicadaniels,Moriarty-Anthony Horowitz,1,5,2015-02-18,REVIEWED
mccormickkarl,"The Cuckoo's Calling (Cormoran Strike, #1)-Robert Galbraith",0,3,2013-11-14,REVIEWED
daniellepowell,The Amber Room-Steve Berry,5,2,2009-01-20,REVIEWED
rhondaprince,"Dog Collar Knockoff (A Lucie Rizzo Mystery, #2)-Adrienne Giordano",1,4,2016-02-14,REVIEWED
hamiltonrichard,"The Silkworm (Cormoran Strike, #2)-Robert Galbraith",0,5,2014-11-18,REVIEWED
bryan86,Dead Clown Barbecue-Jeff Strand,3,5,2012-12-16,REVIEWED
danamadden,Sapient-Jerry Kaczmarowski,3,4,2015-05-04,REVIEWED
harveytodd,"Dexter Is Dead (Dexter, #8)-Jeff Lindsay",0,4,2017-02-21,REVIEWED
lawrencejones,"The Devil's Star (Harry Hole, #5)-Jo Nesbo",0,4,2017-02-24,REVIEWED
haleynelson,"Book Scavenger (Book Scavenger, #1)-Jennifer Chambliss Bertman",0,3,2016-07-05,REVIEWED
allisonwashington,The Fig Eater-Jody Shields,2,1,2015-10-13,REVIEWED
allisonwashington,The Secret History-Donna Tartt,3,5,2013-12-28,REVIEWED
wallacepamela,"Rozdarta zasłona (Profesorowa Szczupaczyńska, #2)-Maryla Szymiczkowa",0,5,2017-01-11,REVIEWED
shelbyhansen,Death from Nowhere-Clayton Rawson,5,3,2016-10-02,REVIEWED
shelbyhansen,"The Vault (Peter Diamond, #6)-Peter Lovesey",1,4,2014-05-25,REVIEWED
anthony22,"The Cold Dish (Walt Longmire, #1)-Craig Johnson",0,5,2017-05-03,REVIEWED
shelley37,Silverhill-Phyllis A. Whitney,1,4,2016-05-04,REVIEWED
jessicacraig,Mr. Hands-Gary A. Braunbeck,0,4,2009-03-19,REVIEWED
tina52,A Judgement In Stone.-Ruth Rendell,0,5,2015-07-02,REVIEWED
obryant,O Assassino 50/50-Steve Mosby,0,3,2013-01-21,REVIEWED
dalereyes,"Sovereign (Matthew Shardlake, #3)-C.J. Sansom",0,4,2011-05-26,REVIEWED
parkryan,Revival-Stephen King,4,5,2015-09-06,REVIEWED
kristinhouse,"Countdown (The 39 Clues: Unstoppable, #3)-Natalie Standiford",0,5,2014-10-10,REVIEWED
lewisnancy,Quarry's List-Max Allan Collins,0,5,2017-09-15,REVIEWED
grossmegan,Fatal Exchange (Southern Crimes #2)-Lisa Harris,0,5,2014-05-08,REVIEWED
akerr,The Other Child: A Novel of Crime-Charlotte Link,0,4,2013-04-10,REVIEWED
rebeccastanton,The Cellar (The Cellar #1)-Natasha Preston,0,4,2016-09-03,REVIEWED
clarkstephanie,"A Brew to a Kill (Coffeehouse Mystery, #11)-Cleo Coyle",0,3,2015-02-06,REVIEWED
mikelewis,It Happened One Knife (Double Feature Mystery #2)-Jeffrey Cohen,0,4,2015-01-11,REVIEWED
mikelewis,"Mayhem in High Heels (High Heels, #5)-Gemma Halliday",0,4,2010-12-21,REVIEWED
smiddleton,Stigma-Philip Hawley Jr.,0,3,2013-07-07,REVIEWED
carolyn84,Murder on the Mountain-Jamie Fessenden,15,5,2014-08-01,REVIEWED
laurawillis,2 ضباط-Essam Youssef,0,5,2013-09-26,REVIEWED
kelsey15,الفيل الأزرق-'Hmd mrd,2,4,2013-02-15,REVIEWED
maybrandon,"Unseen (Will Trent, #7)-Karin Slaughter",0,2,2016-07-27,REVIEWED
alyssa36,"The Scarpetta Factor (Kay Scarpetta, #17)-Patricia Cornwell",0,1,2013-05-24,REVIEWED
dosborn,"Sweet Tea and Spirits (Southern Ghost Hunter, #5)-Angie Fox",0,5,2017-05-08,REVIEWED
frank53,"The Third Gate (Jeremy Logan, #3)-Lincoln Child",0,2,2012-09-03,REVIEWED
bondcrystal,The Calling-Robert Swartwood,0,4,2011-11-29,REVIEWED
aguilaramy,"Sterbenskalt (Dublin Murder Squad, #3)-Tana French",0,5,2012-12-08,REVIEWED
woodspatrick,"The Black Country (Scotland Yard's Murder Squad, #2)-Alex Grecian",0,4,2013-09-11,REVIEWED
staceyjones,"Murder on the Orient Express (Hercule Poirot, #10)-Agatha Christie",0,4,2015-03-05,REVIEWED
staceyjones,"The Secret of the Old Clock (Nancy Drew, #1)-Carolyn Keene",0,3,2013-08-09,REVIEWED
mercedes59,Dangerous Girls-Abigail Haas,0,5,2016-04-21,REVIEWED
ffisher,"The Heist (Fox and O'Hare, #1)-Janet Evanovich",0,5,2017-01-30,REVIEWED
carrilloashley,In the Tall Grass-Stephen King,2,1,2014-09-27,REVIEWED
campbelldennis,Love in the Time of Murder (The Gray-Haired Knitting Detectives #3)-D.E. Haggerty,0,3,2015-10-09,REVIEWED
robertobray,"They Call Me Ace (A Bogey Man Mystery, #3)-Marja McGraw",0,4,2013-03-12,REVIEWED
andrewspence,The Devotion of Suspect X-Keigo Higashino,9,1,2011-11-07,REVIEWED
nancykemp,The Couple Next Door-Shari Lapena,0,5,2016-05-04,REVIEWED
oliversusan,"Broken Harbor (Dublin Murder Squad, #4)-Tana French",1,4,2012-09-13,REVIEWED
chloewyatt,Doctor Sleep-Stephen King,1,4,2016-12-30,REVIEWED
shawna21,"The Girl with the Dragon Tattoo (Millennium, #1)-Stieg Larsson",0,1,2011-07-24,REVIEWED
kennethanderson,Melodia do Mal-John Ajvide Lindqvist,2,4,2015-07-06,REVIEWED
wunderwood,True Stories of Law & Order: The Real Crimes Behind the Best Episodes of the Hit TV Show-Kevin  Dwyer,0,2,2015-12-20,REVIEWED
eatkinson,Banana Hammock-J.A. Konrath,0,4,2013-08-19,REVIEWED
silvagregg,"Fish & Chips (Cut & Run, #3)-Abigail Roux",0,5,2013-01-25,REVIEWED
hensonashley,The Arsonist-Stephanie Oakes,0,5,2017-08-27,REVIEWED
qrowland,Out-Natsuo Kirino,0,5,2013-09-13,REVIEWED
potterantonio,The New York Trilogy-Paul Auster,0,4,2013-02-15,REVIEWED
ann30,"Guidebook to Murder (A Tourist Trap Mystery, #1)-Lynn Cahoon",1,3,2017-05-04,REVIEWED
douglasbryant,"Curtains for Three (Nero Wolfe, #18)-Rex Stout",0,5,2016-02-27,REVIEWED
alyssadean,"Das Grauen (Maggie O’Dell, #2)-Alex Kava",0,4,2013-03-08,REVIEWED
parkergeorge,I See You-Clare Mackintosh,0,4,2017-05-12,REVIEWED
wmayer,"Seeds of Iniquity (In the Company of Killers, #4)-J.A. Redmerski",1,3,2014-01-28,REVIEWED
rebeccajenkins,"The Patriot Threat (Cotton Malone, #10)-Steve Berry",0,4,2015-04-24,REVIEWED
rachelarmstrong,Gone Girl-Gillian Flynn,2,5,2012-05-23,REVIEWED
elizabethhobbs,"Hurricane Punch (Serge Storms, #9)-Tim Dorsey",0,3,2013-08-03,REVIEWED
elizabethford,Norwegian by Night-Derek B. Miller,0,4,2016-09-01,REVIEWED
marilynreese,"Bad Things Happen (David Loogan, #1)-Harry Dolan",2,5,2010-07-02,REVIEWED
hmoody,The Swarm-Frank Schatzing,2,3,2009-01-05,REVIEWED
vanessa94,Shatter-Brian Harper,0,4,2016-05-31,REVIEWED
nancy52,Endangered-Jean Love Cush,0,4,2014-07-09,REVIEWED
jroth,"Notorious (Max Revere, #1)-Allison Brennan",0,3,2017-01-24,REVIEWED
bartlettbrian,The Last Child-John Hart,0,4,2011-01-15,REVIEWED
jasminehunter,"Angels & Demons  (Robert Langdon, #1)-Dan Brown",0,5,2013-01-05,REVIEWED
zacharyanderson,"A Veiled Deception (A Vintage Magic Mystery, #1)-Annette Blair",0,5,2013-05-02,REVIEWED
brenda17,"Saving Rain (Rain Trilogy, #1)-Karen-Anne Stewart",3,5,2013-06-14,REVIEWED
olawrence,The Last Child-John Hart,0,5,2010-05-17,REVIEWED
kellywatson,"Keeper of the Castle (Haunted Home Renovation Mystery, #5)-Juliet Blackwell",0,4,2017-03-26,REVIEWED
dorothy08,"Inferno (Robert Langdon, #4)-Dan Brown",0,5,2013-08-10,REVIEWED
roger90,"Outlaw (Jack Reacher, #12)-Lee Child",0,4,2016-05-21,REVIEWED
alishawilliams,"The Hypnotist (Reincarnationist, #3)-M.J. Rose",1,4,2011-04-08,REVIEWED
roachcassandra,"Odd Thomas (Odd Thomas, #1)-Dean Koontz",0,4,2009-09-29,REVIEWED
arthurmiller,"All the Flowers Are Dying (Matthew Scudder, #16)-Lawrence Block",2,5,2016-06-16,REVIEWED
josephrasmussen,"Hunter's Moon (Doc Ford, #14)-Randy Wayne White",0,4,2014-05-05,REVIEWED
paulbarton,"Standing in Another Man's Grave (Inspector Rebus, #18)-Ian Rankin",0,4,2013-02-11,REVIEWED
thomaswalls,Save Me-Tia Louise,0,3,2017-03-21,REVIEWED
dustin42,"Dyer Consequences (A Knitting Mystery, # 5)-Maggie Sefton",0,2,2016-06-07,REVIEWED
jacqueline62,The Roanoke Girls-Amy Engel,0,5,2017-08-23,REVIEWED
torresbrittany,The Religious Body (Inspector Sloan #1)-Catherine Aird,0,5,2016-03-06,REVIEWED
andrewrubio,"The Big Sleep (Philip Marlowe, #1)-Raymond Chandler",2,5,2015-09-03,REVIEWED
simspatrick,"The Queen of Bedlam (Matthew Corbett, #2)-Robert McCammon",0,4,2009-10-30,REVIEWED
lauren71,"The Trouble With Witches (Ophelia & Abby, #3)-Shirley Damsgaard",0,3,2013-11-01,REVIEWED
jermaine34,Because She Loves Me-Mark  Edwards,1,5,2015-10-23,REVIEWED
vchen,Valley of Thracians-Ellis Shuman,1,5,2013-12-09,REVIEWED
morganpadilla,The Girl on the Train-Paula Hawkins,0,4,2015-11-22,REVIEWED
amandacraig,The Manual of Detection-Jedediah Berry,0,5,2010-01-27,REVIEWED
nathankeith,"Thrive (Twisted, #3)-Rebecca Sherwin",0,5,2015-04-07,REVIEWED
williamsmadeline,"The Breach (Travis Chase, #1)-Patrick  Lee",0,4,2010-02-07,REVIEWED
april15,The End of Alice-A.M. Homes,0,4,2014-01-17,REVIEWED
sanchezsherry,The Gilded Shroud (A Lady Fan Mystery #1)-Elizabeth Bailey,0,3,2016-01-19,REVIEWED
sanchezsherry,The Book of Names-Jill Gregory,0,2,2012-04-04,REVIEWED
baldwinsara,The Girl on the Train-Paula Hawkins,1,4,2016-09-24,REVIEWED
marc73,The Messenger-Robert W. Chambers,6,4,2011-01-27,REVIEWED
cassandrabell,"Inferno (Robert Langdon, #4)-Dan Brown",0,3,2014-11-27,REVIEWED
anariley,Gentlemen and Players-Joanne Harris,0,5,2007-10-04,REVIEWED
powellpeter,"Darkly Dreaming Dexter (Dexter, #1)-Jeff Lindsay",0,3,2017-10-07,REVIEWED
hpierce,Maigret at the Crossroads-Georges Simenon,5,5,2013-11-28,REVIEWED
ogill,Bird Box-Josh Malerman,0,3,2014-06-10,REVIEWED
rhahn,Without Warning-David Rosenfelt,0,3,2015-11-26,REVIEWED
rhahn,"The Forgotten (John Puller, #2)-David Baldacci",0,4,2014-04-10,REVIEWED
rhahn,"Constable's Run (Constable, #1)-Laurie Moore",0,2,2010-12-22,REVIEWED
philip87,L'amore bugiardo-Gillian Flynn,0,4,2014-12-09,REVIEWED
ellischeryl,"Lucifer's Tears (Inspector Kari Vaara, #2)-James Thompson",0,3,2017-05-07,REVIEWED
brightbarry,A Time of Myths-Chris Blamires,0,4,2013-05-10,REVIEWED
anna86,"Alex Cross's Trial (Alex Cross, #15)-James Patterson",0,3,2009-05-18,REVIEWED
calhounlawrence,Roachkiller and Other Stories-R. Narvaez,1,4,2013-02-18,REVIEWED
cameroncaitlin,Miss Dimple Disappears (Miss Dimple Kilpatrick #1)-Mignon F. Ballard,0,1,2011-08-19,REVIEWED
ginaturner,"Another Time, Another Life: The Story of a Crime (2)-Leif G.W. Persson",0,5,2012-07-16,REVIEWED
alexis71,"Portrait in Death (In Death, #16)-J.D. Robb",1,4,2014-11-18,REVIEWED
alexis71,"Betrayal in Death (In Death, #12)-J.D. Robb",0,3,2013-07-17,REVIEWED
huberkrista,"Cross Bones (Temperance Brennan, #8)-Kathy Reichs",0,3,2013-09-01,REVIEWED
mwyatt,"Betrayal (Jet, #2)-Russell Blake",0,4,2013-04-20,REVIEWED
davidharvey,"Countdown City (The Last Policeman, #2)-Ben H. Winters",0,4,2014-10-10,REVIEWED
colemanjaime,NOS4A2-Joe Hill,0,1,2017-06-02,REVIEWED
donald71,Lost Girls-Merrie Destefano,3,4,2016-11-26,REVIEWED
melanie52,Turn of Mind-Alice LaPlante,0,4,2013-03-06,REVIEWED
mcconnellhailey,Cell-Robin Cook,0,4,2015-05-03,REVIEWED
sawyerjennifer,Luckiest Girl Alive-Jessica Knoll,0,5,2016-08-15,REVIEWED
walkerpatricia,The Husband's Secret-Liane Moriarty,0,5,2013-10-14,REVIEWED
cwhitehead,The Stranger Beside Me: Ted Bundy The Shocking Inside Story-Ann Rule,0,3,2016-03-14,REVIEWED
anita13,"The Cleaner (Cleaner, #1)-Paul Cleave",0,4,2016-02-22,REVIEWED
heathryan,"The Broken Saint: A Detectives Seagate and Miner Mystery (Detectives Seagate and Miner Mysteries, #3)-Mike Markel",0,3,2016-02-08,REVIEWED
gilbertlee,"McNally's Dilemma (Archy McNally, #8)-Vincent Lardo",1,4,2016-03-31,REVIEWED
elittle,"Poirot Investigates (Hercule Poirot, #3)-Agatha Christie",0,5,2016-01-06,REVIEWED
burnsdebra,The Whispering City-Sara Moliner,0,3,2014-11-19,REVIEWED
nicholsonlisa,Nechtění-Kristina Ohlsson,0,3,2013-03-19,REVIEWED
ryansanford,Mrs. Pollifax Unveiled (Mrs Pollifax #14)-Dorothy Gilman,0,4,2016-04-06,REVIEWED
carolynmontgomery,"The Blood Spilt (Rebecka Martinsson, #2)-Asa Larsson",0,1,2013-10-28,REVIEWED
trevoranthony,"Towards Zero (Superintendent Battle, #5)-Agatha Christie",0,3,2014-09-01,REVIEWED
danielleferrell,"The Girl On Legare Street (Tradd Street, #2)-Karen   White",0,4,2013-05-11,REVIEWED
danielleferrell,"Pirate King (Mary Russell, #11)-Laurie R. King",0,1,2013-01-30,REVIEWED
ebony03,Meddling Kids-Edgar Cantero,0,4,2017-07-09,REVIEWED
anne81,Sharp Objects-Gillian Flynn,0,5,2013-05-14,REVIEWED
holmesaustin,The Hound of the Baskervilles-Arthur Conan Doyle,0,2,2012-04-06,REVIEWED
cynthiawest,"Metro Girl (Alex Barnaby, #1)-Janet Evanovich",0,4,2014-11-11,REVIEWED
yolandamoody,Nate the Great Stalks Stupidweed-Marjorie Weinman Sharmat,0,3,2012-11-28,REVIEWED
yolandamoody,The Tokyo Zodiac Murders - Pembunuhan Zodiak Tokyo-Soji Shimada,0,3,2012-09-13,REVIEWED
joshuaferguson,Il caso Rembrandt-Daniel Silva,1,5,2016-01-11,REVIEWED
paulacombs,Still Missing-Chevy Stevens,0,5,2013-02-27,REVIEWED
paulacombs,The Virgin of Small Plains-Nancy Pickard,0,4,2013-01-03,REVIEWED
farrellveronica,Dark Places-Gillian Flynn,3,5,2014-06-20,REVIEWED
brownlori,The Man from Primrose Lane-James Renner,1,4,2014-05-19,REVIEWED
olsenbrianna,"The Skeleton Road (Inspector Karen Pirie, #3)-Val McDermid",5,4,2016-09-19,REVIEWED
meghanvaughn,"You (You, #1)-Caroline Kepnes",0,3,2015-05-10,REVIEWED
baileybarton,"Zero at the Bone (Frank Swann, #2)-David Whish-Wilson",0,5,2013-08-09,REVIEWED
johnchurch,Seance-Kevin Valgaeren,2,4,2016-04-30,REVIEWED
cynthiaturner,The Taxidermist's Daughter-Kate Mosse,2,3,2015-11-29,REVIEWED
cynthiaturner,The Deaths-Mark Lawson,0,3,2014-07-29,REVIEWED
nathanielphelps,"Shovel Ready (Spademan, #1)-Adam Sternbergh",0,3,2014-03-15,REVIEWED
hansenscott,"A Night Too Dark (Kate Shugak, #17)-Dana Stabenow",0,4,2011-09-12,REVIEWED
hansenscott,The Broken Shore-Peter Temple,0,4,2009-06-07,REVIEWED
hansenscott,"The Falcon at the Portal (Amelia Peabody, #11)-Elizabeth Peters",0,1,2008-10-10,REVIEWED
taylorhall,"Bearly Departed (Shamelessly Adorable Teddy Bear Mystery, #1)-Meg Macy",5,4,2017-04-27,REVIEWED
taylorhall,First Degree Mudder (Pacific Northwest Mystery #4)-Kate E. Dyer-Seeley,1,4,2016-05-05,REVIEWED
adammendoza,"A Pale Horse (Inspector Ian Rutledge, #10)-Charles Todd",0,4,2017-08-19,REVIEWED
kristenlambert,The Collector-Nora Roberts,0,3,2014-05-31,REVIEWED
ibrock,Deception Point-Dan Brown,0,4,2015-12-30,REVIEWED
ibrock,The Weight of Silence-Heather Gudenkauf,0,3,2013-01-06,REVIEWED
elainecraig,Rahasia Meede: Misteri Harta Karun VOC-E.S. Ito,0,3,2009-07-19,REVIEWED
durhamsamantha,"The Snowman (Harry Hole, #7)-Jo Nesbo",0,4,2011-08-30,REVIEWED
harringtontara,This Is a Bust-Ed Lin,0,3,2017-06-25,REVIEWED
zachary48,She Can Run (She Can... #1)-Melinda Leigh,0,2,2013-02-20,REVIEWED
briannaallen,The Winter Folly-Lulu Taylor,0,2,2015-09-24,REVIEWED
briannaallen,The Husband-Dean Koontz,0,4,2014-08-09,REVIEWED
kingbrandy,You Will Know Me-Megan Abbott,0,3,2016-07-25,REVIEWED
kingbrandy,"The Weed That Strings the Hangman's Bag (Flavia de Luce, #2)-Alan Bradley",0,4,2011-02-14,REVIEWED
logancook,"Skin Tight (Mick Stranahan, #1)-Carl Hiaasen",3,3,2017-04-20,REVIEWED
logancook,"Turbo Twenty-Three (Stephanie Plum, #23)-Janet Evanovich",1,3,2017-02-20,REVIEWED
logancook,"Private #1 Suspect (Private, #2)-James Patterson",0,3,2014-11-27,REVIEWED
wilsonaaron,"The Last Policeman (The Last Policeman, #1)-Ben H. Winters",0,3,2013-10-09,REVIEWED
charlesdarrell,"Threads (Small Things, #2)-Joe DeRouen",1,5,2013-11-03,REVIEWED
taylormitchell,"Caught Stealing (Hank Thompson, #1)-Charlie Huston",0,5,2016-01-05,REVIEWED
troy71,Young Sherlock Holmes-Alan Arnold,1,3,2013-02-01,REVIEWED
lle,My Beautiful Killer-Riley Rollins,0,4,2016-11-18,REVIEWED
davidbriggs,"The Hidden Child (Patrik Hedström, #5)-Camilla Lackberg",0,3,2013-06-16,REVIEWED
andrewherman,"Perfect (Pretty Little Liars, #3)-Sara Shepard",1,5,2012-07-13,REVIEWED
gomezanthony,Vanish in Plain Sight (The Brotherhood of the Raven #2)-Marta Perry,0,3,2014-08-18,REVIEWED
ryanallison,Lion of Babylon-Davis Bunn,0,4,2011-10-29,REVIEWED
ryanallison,Cuba (Jake Grafton #7)-Stephen Coonts,0,3,2009-04-10,REVIEWED
ryanallison,"Plague Ship (The Oregon Files, #5)-Clive Cussler",0,3,2008-10-16,REVIEWED
alexandralopez,The Fog-James Herbert,0,1,2017-10-02,REVIEWED
hilldebra,The Fire (The Eight #2)-Katherine Neville,0,2,2013-04-01,REVIEWED
ericjacobs,Double Indemnity-James M. Cain,11,5,2017-10-16,REVIEWED
ericjacobs,"The Monkey's Raincoat (Elvis Cole, #1)-Robert Crais",10,3,2016-11-03,REVIEWED
pooleangelica,Conclave-Robert   Harris,2,4,2016-10-18,REVIEWED
kennethodonnell,The Woman in Cabin 10-Ruth Ware,1,3,2016-12-09,REVIEWED
selenaolsen,Do No Harm-Carol Topolski,0,2,2012-08-19,REVIEWED
randy99,Nine Coaches Waiting-Mary  Stewart,2,4,2017-10-02,REVIEWED
randy99,Who Killed Palomino Molero?-Mario Vargas Llosa,0,4,2016-09-06,REVIEWED
randy99,American Visa-Juan De Recacoechea,0,1,2016-08-29,REVIEWED
destiny08,Gone Girl-Gillian Flynn,5,1,2016-11-15,REVIEWED
molly62,The Weight of Blood-Laura McHugh,0,4,2014-02-25,REVIEWED
walkerkaren,And When She Was Good-Laura Lippman,0,5,2012-08-25,REVIEWED
marioduncan,"The Plot Thickens (Fearless Jones, #0.5)-Mary Higgins Clark",0,3,2016-08-11,REVIEWED
marioduncan,"An Ice Cold Grave (Harper Connelly, #3)-Charlaine Harris",0,3,2015-12-04,REVIEWED
thomascopeland,"The Deer Leap (Richard Jury, #7)-Martha Grimes",0,4,2013-04-20,REVIEWED
haleyjohnson,The Calling (Hazel Micallef Mystery #1)-Inger Ash Wolfe,0,4,2016-11-16,REVIEWED
burnsbrittney,Alkemins eviga eld (Maria Wern #12)-Anna Jansson,0,1,2013-02-20,REVIEWED
gordon30,The Thomas Berryman Number-James Patterson,0,1,2008-10-18,REVIEWED
rhondahoward,Malad-Alexandru Voicescu,0,4,2017-01-20,REVIEWED
lrush,"Book Scavenger (Book Scavenger, #1)-Jennifer Chambliss Bertman",0,3,2015-06-12,REVIEWED
erika43,Dark Places-Gillian Flynn,0,4,2013-08-10,REVIEWED
cunninghameric,"Little Girl Lost (DS Lucy Black, #1)-Brian McGilloway",0,3,2014-03-23,REVIEWED
ronald43,"What Remains of Heaven (Sebastian St. Cyr, #5)-C.S. Harris",0,3,2016-04-27,REVIEWED
marthaparker,The Zoo Job (A Leverage Novel)-Keith R.A. DeCandido,2,3,2013-11-27,REVIEWED
umelendez,"Stranded (Ivy Malone Mysteries, #4)-Lorena McCourtney",0,4,2011-05-17,REVIEWED
george54,The Last Bridge-Teri Coyne,0,5,2009-10-17,REVIEWED
williskathleen,Dark Rooms-Lili Anolik,0,3,2015-03-12,REVIEWED
danny83,Once Upon A Time In America-Harry Grey,0,3,2014-07-21,REVIEWED
colleenbarker,Horrorstor-Grady Hendrix,0,5,2014-12-29,REVIEWED
meadowsdominique,The Thirteenth Tale-Diane Setterfield,0,3,2008-11-18,REVIEWED
donaldwiley,Shot in the Heart-Mikal Gilmore,0,5,2013-01-09,REVIEWED
ortegabradley,"Fractured (Will Trent, #2)-Karin Slaughter",0,3,2016-06-11,REVIEWED
mcknightlee,O Álibi Perfeito-Patricia Highsmith,1,3,2015-06-24,REVIEWED
slutz,"Truth or Dare (Truth or Dare, #1)-Jacqueline Green",0,4,2013-09-27,REVIEWED
moorenicole,"Restless Waters (Rachel Porter, #9)-Jessica Speart",0,3,2013-11-26,REVIEWED
debra05,"A Breach of Promise (William Monk, #9)-Anne Perry",1,4,2013-02-07,REVIEWED
langwendy,13 Minutes-Sarah Pinborough,0,4,2016-07-11,REVIEWED
nancyrichard,The Searcher-Ray Dacolias,0,1,2013-02-14,REVIEWED
elizabethdillon,Can You Keep a Secret?-Karen Perry,8,4,2017-09-03,REVIEWED
elizabethdillon,If We Were Villains-M.L. Rio,20,5,2017-04-21,REVIEWED
elizabethdillon,Method 15/33-Shannon Kirk,14,4,2017-03-14,REVIEWED
elizabethdillon,"Smoke and Mirrors (Stephens & Mephisto Mystery, #2)-Elly Griffiths",4,4,2015-10-28,REVIEWED
elizabethdillon,13 Minutes-Sarah Pinborough,70,5,2015-10-01,REVIEWED
elizabethdillon,The Samaritan (Carter Blake #2)-Mason Cross,9,5,2015-04-01,REVIEWED
nfowler,The Day I Died-Lori Rader-Day,0,3,2017-07-06,REVIEWED
keithboyer,"Hunting Shadows (Inspector Ian Rutledge, #16)-Charles Todd",0,4,2013-12-05,REVIEWED
kennethharrington,The Ruins-Scott B. Smith,0,3,2013-02-01,REVIEWED
patrickclark,"My Masters' Nightmare Season 1, Ep. 10 ""Stalked"" (My Masters' Nightmare, #10)-Marita A. Hansen",1,5,2014-02-18,REVIEWED
xramsey,Remo Went Rogue (Remo Cobb #1)-Mike McCrary,1,5,2017-07-28,REVIEWED
xramsey,Falling in Death and Love-Magnus Stanke,1,4,2016-07-06,REVIEWED
hendersonaaron,"Cream Puff Murder (Hannah Swensen, #11)-Joanne Fluke",0,3,2011-02-17,REVIEWED
danielwise,Sunstone-Holly Barbo,3,5,2015-04-01,REVIEWED
pbecker,Absolutely Truly-Heather Vogel Frederick,0,5,2014-12-07,REVIEWED
stephanieferguson,Swerve-Vicki Pettersson,0,5,2015-06-09,REVIEWED
stephanieferguson,Dark Prayer-Natasha Mostert,0,4,2014-11-09,REVIEWED
stephanieferguson,Six Years-Harlan Coben,0,3,2014-02-11,REVIEWED
joelwade,Luckiest Girl Alive-Jessica Knoll,0,3,2015-08-01,REVIEWED
monicaoliver,"Alone In the Dark (Romantic Suspense, #17; Cincinnati, #2)-Karen      Rose",1,2,2016-06-26,REVIEWED
reneegarrett,Sukkwan Island-David Vann,1,3,2017-07-20,REVIEWED
john80,The Girl on the Train-Paula Hawkins,11,4,2015-02-10,REVIEWED
hartmanmark,Private Berlin-James Patterson,0,4,2013-10-10,REVIEWED
sskinner,"A Wanted Man (Jack Reacher, #17)-Lee Child",0,3,2013-06-24,REVIEWED
margaret51,Black and White and Dead All Over-John Darnton,0,3,2010-05-03,REVIEWED
reneemendoza,Saint Brigid's Bones (Sister Deirdre #1)-Philip Freeman,0,3,2016-02-10,REVIEWED
hogankendra,Gone Girl-Gillian Flynn,1,2,2014-12-01,REVIEWED
kelly57,Der Fänger-Andreas Franz,0,5,2017-03-05,REVIEWED
sawyerlisa,"Sharpshooter (A Sunny McCoskey Napa Valley Mystery, #1)-Nadia Gordon",0,3,2013-04-25,REVIEWED
gileskevin,Jameson Hotel ( Part Three)-Aven Jayce,4,5,2015-06-11,REVIEWED
vvalenzuela,Booked For Murder (An Oceanside Mystery Book 1)-CeeCee James,1,5,2017-05-31,REVIEWED
logan42,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)-Alan Bradley",0,4,2013-01-22,REVIEWED
briancordova,The Innocent Man: Murder and Injustice in a Small Town-John Grisham,0,1,2010-03-13,REVIEWED
rachelpatel,"Reliquary (Pendergast, #2)-Douglas Preston",0,4,2016-02-07,REVIEWED
scotthamilton,Cop Town-Karin Slaughter,0,4,2015-07-25,REVIEWED
jgregory,The Secret Life of CeeCee Wilkes-Diane Chamberlain,0,5,2013-05-27,REVIEWED
bevans,The Girl on the Train-Paula Hawkins,0,2,2016-01-06,REVIEWED
corymeza,Charlotte-Stuart Keane,2,3,2014-10-20,REVIEWED
corymeza,The Fall of Never-Ronald Malfi,0,3,2013-02-19,REVIEWED
zhammond,The Stranger-Harlan Coben,1,3,2015-04-26,REVIEWED
maryhuynh,The Alpha Plague 2-Michael    Robertson,1,4,2016-08-30,REVIEWED
donaldfaulkner,Malicious Mocha Murder (A Sophia Rivera Paranormal Mystery Book 1)-J R Pearson,0,5,2016-12-15,REVIEWED
donaldfaulkner,Killer Maple Cookies (Killer Cookie #3)-Patti Benning,0,5,2016-11-22,REVIEWED
donaldfaulkner,"Battered and Buttered Waffle (The Diner of the Dead, #2)-Carolyn Q. Hunter",0,5,2016-05-25,REVIEWED
russellnelson,"All In (The Naturals, #3)-Jennifer Lynn Barnes",7,5,2016-10-05,REVIEWED
austinjimmy,Someone to Save You-Paul Pilkington,0,4,2016-05-12,REVIEWED
hatfielderic,Wreckage-Emily Bleeker,0,3,2015-11-18,REVIEWED
kristinalowery,"Todesreigen (Maarten S. Sneijder, #4)-Andreas Gruber",0,3,2017-08-23,REVIEWED
julieparker,"Gone (Deadly Secrets, #2)-Elisabeth Naughton",0,5,2017-02-20,REVIEWED
lkelley,To Cache a Killer (The Frannie Shoemaker Campground Mysteries #5)-Karen Musser Nortman,0,5,2017-02-07,REVIEWED
melissa86,Fountain Society-Wes Craven,5,3,2014-04-18,REVIEWED
gutierrezlawrence,"Hell to Pay (What Doesn't Kill You, #7)-Pamela Fagan Hutchins",0,5,2016-07-30,REVIEWED
angieklein,Trust Me-Zosia Wand,1,2,2017-09-14,REVIEWED
patricia01,Ash (Asher Benson #1)-Jason Brant,0,3,2017-04-05,REVIEWED
